,Characteristic.Name,SAMPLE_DATE,Depth,Result.Value,Result.Unit,SITE_PWL_ID,SITE_HISTORY_ID
97130,PCT_SATURATION,8/12/2019,12.148,10.7,%,1306-0037,sturgeon_pool
97131,PCT_SATURATION,8/12/2019,9.068,45.5,%,1306-0037,sturgeon_pool
97132,PCT_SATURATION,8/12/2019,7.012,52,%,1306-0037,sturgeon_pool
97133,PCT_SATURATION,8/12/2019,7.974,49.6,%,1306-0037,sturgeon_pool
97134,PCT_SATURATION,8/12/2019,12.958,3,%,1306-0037,sturgeon_pool
97135,PCT_SATURATION,8/12/2019,1.374,65.3,%,1306-0037,sturgeon_pool
97136,PCT_SATURATION,9/3/2019,14.357,10.4,%,1306-0037,sturgeon_pool
97137,PCT_SATURATION,9/3/2019,7.946,60.2,%,1306-0037,sturgeon_pool
97138,PCT_SATURATION,9/3/2019,6.203,61.1,%,1306-0037,sturgeon_pool
97139,PCT_SATURATION,9/3/2019,2.862,62.6,%,1306-0037,sturgeon_pool
97140,PCT_SATURATION,7/22/2019,12.792,2.1,%,1306-0037,sturgeon_pool
97141,PCT_SATURATION,7/22/2019,8.155,30.1,%,1306-0037,sturgeon_pool
97142,PCT_SATURATION,7/22/2019,9.047,12,%,1306-0037,sturgeon_pool
97143,PCT_SATURATION,7/22/2019,10.05,11,%,1306-0037,sturgeon_pool
97144,PCT_SATURATION,7/22/2019,14.287,1.4,%,1306-0037,sturgeon_pool
97145,PCT_SATURATION,7/22/2019,12.756,1.9,%,1306-0037,sturgeon_pool
97146,PCT_SATURATION,7/22/2019,10.931,4,%,1306-0037,sturgeon_pool
97147,PCT_SATURATION,7/22/2019,13.699,1.5,%,1306-0037,sturgeon_pool
97148,PCT_SATURATION,7/22/2019,3.498,70.3,%,1306-0037,sturgeon_pool
97149,PCT_SATURATION,7/22/2019,13.633,1.6,%,1306-0037,sturgeon_pool
97150,PCT_SATURATION,7/22/2019,10.075,5.4,%,1306-0037,sturgeon_pool
97151,PCT_SATURATION,7/22/2019,2.505,107.7,%,1306-0037,sturgeon_pool
97152,PCT_SATURATION,7/22/2019,7.262,45.8,%,1306-0037,sturgeon_pool
97153,PCT_SATURATION,7/22/2019,3.495,58.1,%,1306-0037,sturgeon_pool
97154,PCT_SATURATION,7/22/2019,5.395,54.3,%,1306-0037,sturgeon_pool
97155,PCT_SATURATION,7/22/2019,12.77,2,%,1306-0037,sturgeon_pool
97156,PCT_SATURATION,7/22/2019,12.783,2,%,1306-0037,sturgeon_pool
97157,PCT_SATURATION,7/22/2019,12.779,2,%,1306-0037,sturgeon_pool
97158,PCT_SATURATION,8/12/2019,5.09,56.6,%,1306-0037,sturgeon_pool
97159,PCT_SATURATION,8/12/2019,10.143,40.5,%,1306-0037,sturgeon_pool
97160,PCT_SATURATION,8/12/2019,1.529,66.1,%,1306-0037,sturgeon_pool
97161,PCT_SATURATION,8/12/2019,-0.034,66.8,%,1306-0037,sturgeon_pool
97162,PCT_SATURATION,8/12/2019,-0.031,66.9,%,1306-0037,sturgeon_pool
97163,PCT_SATURATION,8/12/2019,13.788,1.4,%,1306-0037,sturgeon_pool
97164,PCT_SATURATION,8/12/2019,9.058,45.7,%,1306-0037,sturgeon_pool
97165,PCT_SATURATION,8/12/2019,6.353,53.9,%,1306-0037,sturgeon_pool
97166,PCT_SATURATION,8/12/2019,6.356,52.5,%,1306-0037,sturgeon_pool
97167,PCT_SATURATION,8/12/2019,8.026,49.3,%,1306-0037,sturgeon_pool
97168,PCT_SATURATION,8/12/2019,7.026,51.3,%,1306-0037,sturgeon_pool
97169,PCT_SATURATION,8/12/2019,1.856,64.9,%,1306-0037,sturgeon_pool
97170,PCT_SATURATION,8/12/2019,1.279,65.5,%,1306-0037,sturgeon_pool
97171,PCT_SATURATION,8/12/2019,7.884,50.4,%,1306-0037,sturgeon_pool
97172,PCT_SATURATION,8/12/2019,13.708,1.4,%,1306-0037,sturgeon_pool
97173,PCT_SATURATION,8/12/2019,11.022,31.5,%,1306-0037,sturgeon_pool
97174,PCT_SATURATION,8/12/2019,9.06,45.9,%,1306-0037,sturgeon_pool
97175,PCT_SATURATION,8/12/2019,10.188,43.7,%,1306-0037,sturgeon_pool
97176,PCT_SATURATION,8/12/2019,6.203,51.9,%,1306-0037,sturgeon_pool
97177,PCT_SATURATION,8/12/2019,12.935,1.7,%,1306-0037,sturgeon_pool
97178,PCT_SATURATION,8/12/2019,2.857,64.5,%,1306-0037,sturgeon_pool
97179,PCT_SATURATION,8/12/2019,13.647,1.6,%,1306-0037,sturgeon_pool
97180,PCT_SATURATION,8/12/2019,9.055,46.8,%,1306-0037,sturgeon_pool
97181,PCT_SATURATION,8/12/2019,12.089,5.8,%,1306-0037,sturgeon_pool
97182,PCT_SATURATION,9/3/2019,11.387,48.2,%,1306-0037,sturgeon_pool
97183,PCT_SATURATION,9/3/2019,9.37,59.9,%,1306-0037,sturgeon_pool
97184,PCT_SATURATION,9/3/2019,12.529,32.8,%,1306-0037,sturgeon_pool
97185,PCT_SATURATION,9/3/2019,9.813,50.7,%,1306-0037,sturgeon_pool
97186,PCT_SATURATION,9/3/2019,0.736,68.2,%,1306-0037,sturgeon_pool
97187,PCT_SATURATION,9/3/2019,0.784,68,%,1306-0037,sturgeon_pool
97188,PCT_SATURATION,8/12/2019,4.026,61.3,%,1306-0037,sturgeon_pool
97189,PCT_SATURATION,7/22/2019,8.155,35.6,%,1306-0037,sturgeon_pool
97190,PCT_SATURATION,7/22/2019,4.501,55.3,%,1306-0037,sturgeon_pool
97191,PCT_SATURATION,7/22/2019,9.052,17.9,%,1306-0037,sturgeon_pool
97192,PCT_SATURATION,7/22/2019,12.764,2,%,1306-0037,sturgeon_pool
97193,PCT_SATURATION,7/22/2019,8.196,28.8,%,1306-0037,sturgeon_pool
97194,PCT_SATURATION,8/12/2019,13.937,1.4,%,1306-0037,sturgeon_pool
97195,PCT_SATURATION,8/12/2019,11.95,22.6,%,1306-0037,sturgeon_pool
97196,PCT_SATURATION,8/12/2019,10.169,40.9,%,1306-0037,sturgeon_pool
97197,PCT_SATURATION,8/12/2019,1.133,65.7,%,1306-0037,sturgeon_pool
97198,PCT_SATURATION,8/12/2019,12.026,6.9,%,1306-0037,sturgeon_pool
97199,PCT_SATURATION,8/12/2019,11.018,31.2,%,1306-0037,sturgeon_pool
97200,PCT_SATURATION,8/12/2019,13.838,1.3,%,1306-0037,sturgeon_pool
97201,PCT_SATURATION,8/12/2019,4.017,62.6,%,1306-0037,sturgeon_pool
97202,PCT_SATURATION,9/3/2019,13.671,4.2,%,1306-0037,sturgeon_pool
97203,PCT_SATURATION,8/12/2019,12.961,6.1,%,1306-0037,sturgeon_pool
97204,PCT_SATURATION,7/22/2019,9.05,11.1,%,1306-0037,sturgeon_pool
97205,PCT_SATURATION,7/22/2019,1.053,146.6,%,1306-0037,sturgeon_pool
97206,PCT_SATURATION,7/22/2019,6.284,48.3,%,1306-0037,sturgeon_pool
97207,PCT_SATURATION,7/22/2019,-0.141,147,%,1306-0037,sturgeon_pool
97208,PCT_SATURATION,7/22/2019,11.864,2.9,%,1306-0037,sturgeon_pool
97209,PCT_SATURATION,7/22/2019,14.435,1.3,%,1306-0037,sturgeon_pool
97210,PCT_SATURATION,7/22/2019,14.335,1.3,%,1306-0037,sturgeon_pool
97211,PCT_SATURATION,7/22/2019,14.3,1.4,%,1306-0037,sturgeon_pool
97212,PCT_SATURATION,7/22/2019,-0.139,147,%,1306-0037,sturgeon_pool
97213,PCT_SATURATION,8/12/2019,1.793,65.3,%,1306-0037,sturgeon_pool
97214,PCT_SATURATION,8/12/2019,-0.023,66.8,%,1306-0037,sturgeon_pool
97215,PCT_SATURATION,8/12/2019,10.991,32.7,%,1306-0037,sturgeon_pool
97216,PCT_SATURATION,8/12/2019,12.158,7.1,%,1306-0037,sturgeon_pool
97217,PCT_SATURATION,8/12/2019,0.975,65.8,%,1306-0037,sturgeon_pool
97218,PCT_SATURATION,8/12/2019,4.024,61.6,%,1306-0037,sturgeon_pool
97219,PCT_SATURATION,8/12/2019,2.945,63.5,%,1306-0037,sturgeon_pool
97220,PCT_SATURATION,8/12/2019,6.076,51.9,%,1306-0037,sturgeon_pool
97221,PCT_SATURATION,8/12/2019,12.928,1.8,%,1306-0037,sturgeon_pool
97222,PCT_SATURATION,8/12/2019,12.11,5.1,%,1306-0037,sturgeon_pool
97223,PCT_SATURATION,8/12/2019,7.046,51.1,%,1306-0037,sturgeon_pool
97224,PCT_SATURATION,8/12/2019,12.053,6.2,%,1306-0037,sturgeon_pool
97225,PCT_SATURATION,8/12/2019,1.473,65,%,1306-0037,sturgeon_pool
97226,PCT_SATURATION,8/12/2019,12.95,2.1,%,1306-0037,sturgeon_pool
97227,PCT_SATURATION,8/12/2019,10.959,40.1,%,1306-0037,sturgeon_pool
97228,PCT_SATURATION,8/12/2019,13.867,1.4,%,1306-0037,sturgeon_pool
97229,PCT_SATURATION,8/12/2019,11.027,31.1,%,1306-0037,sturgeon_pool
97230,PCT_SATURATION,8/12/2019,2.984,63.1,%,1306-0037,sturgeon_pool
97231,PCT_SATURATION,8/12/2019,12.942,1.8,%,1306-0037,sturgeon_pool
97232,PCT_SATURATION,8/12/2019,12.945,1.9,%,1306-0037,sturgeon_pool
97233,PCT_SATURATION,8/12/2019,9.078,48.8,%,1306-0037,sturgeon_pool
97234,PCT_SATURATION,8/12/2019,11.01,32,%,1306-0037,sturgeon_pool
97235,PCT_SATURATION,9/3/2019,14.769,6.8,%,1306-0037,sturgeon_pool
97236,PCT_SATURATION,9/3/2019,4.261,61.8,%,1306-0037,sturgeon_pool
96912,DISSOLVED_OXYGEN,7/16/2013,8,6.03,mg/L,1306-0037,sturgeon_pool
96913,DISSOLVED_OXYGEN,9/3/2019,0.784,5.61,mg/L,1306-0037,sturgeon_pool
96914,DISSOLVED_OXYGEN,8/13/2013,2,7.82,mg/L,1306-0037,sturgeon_pool
96915,DISSOLVED_OXYGEN,8/12/2019,11.022,2.64,mg/L,1306-0037,sturgeon_pool
96916,DISSOLVED_OXYGEN,9/11/2013,13.03,2.13,mg/L,1306-0037,sturgeon_pool
96917,DISSOLVED_OXYGEN,6/18/2013,17.39,8.25,mg/L,1306-0037,sturgeon_pool
96918,DISSOLVED_OXYGEN,7/16/2013,16.08,0.48,mg/L,1306-0037,sturgeon_pool
96919,DISSOLVED_OXYGEN,9/11/2013,0.98,5.93,mg/L,1306-0037,sturgeon_pool
96920,DISSOLVED_OXYGEN,9/7/2012,1.89,4.21,mg/L,1306-0037,sturgeon_pool
96921,DISSOLVED_OXYGEN,7/22/2019,12.764,0.18,mg/L,1306-0037,sturgeon_pool
96922,DISSOLVED_OXYGEN,9/7/2012,16.37,0,mg/L,1306-0037,sturgeon_pool
96923,DISSOLVED_OXYGEN,8/13/2013,21,5.65,mg/L,1306-0037,sturgeon_pool
96924,DISSOLVED_OXYGEN,6/18/2013,3,9.03,mg/L,1306-0037,sturgeon_pool
96925,DISSOLVED_OXYGEN,9/11/2013,4.05,4.9,mg/L,1306-0037,sturgeon_pool
96926,DISSOLVED_OXYGEN,9/7/2012,5.12,4.75,mg/L,1306-0037,sturgeon_pool
96927,DISSOLVED_OXYGEN,7/16/2013,5.07,5.66,mg/L,1306-0037,sturgeon_pool
96928,DISSOLVED_OXYGEN,7/22/2019,11.864,0.24,mg/L,1306-0037,sturgeon_pool
96929,DISSOLVED_OXYGEN,8/12/2019,11.018,2.62,mg/L,1306-0037,sturgeon_pool
96930,DISSOLVED_OXYGEN,8/12/2019,0.975,5.39,mg/L,1306-0037,sturgeon_pool
96931,DISSOLVED_OXYGEN,8/13/2013,8,7.7,mg/L,1306-0037,sturgeon_pool
96932,DISSOLVED_OXYGEN,7/16/2013,11,5.44,mg/L,1306-0037,sturgeon_pool
96933,DISSOLVED_OXYGEN,7/22/2019,12.779,0.18,mg/L,1306-0037,sturgeon_pool
96934,DISSOLVED_OXYGEN,8/12/2019,13.788,0.13,mg/L,1306-0037,sturgeon_pool
96935,DISSOLVED_OXYGEN,8/12/2019,6.203,4.28,mg/L,1306-0037,sturgeon_pool
96936,DISSOLVED_OXYGEN,8/13/2013,11,7.62,mg/L,1306-0037,sturgeon_pool
96937,DISSOLVED_OXYGEN,9/11/2013,,6.005,mg/L,1306-0037,sturgeon_pool
96938,DISSOLVED_OXYGEN,9/7/2012,6.08,5.07,mg/L,1306-0037,sturgeon_pool
96939,DISSOLVED_OXYGEN,8/12/2019,9.055,3.89,mg/L,1306-0037,sturgeon_pool
96940,DISSOLVED_OXYGEN,7/22/2019,9.047,0.94,mg/L,1306-0037,sturgeon_pool
96941,DISSOLVED_OXYGEN,7/16/2013,12.01,2.62,mg/L,1306-0037,sturgeon_pool
96942,DISSOLVED_OXYGEN,7/16/2013,14.97,1.14,mg/L,1306-0037,sturgeon_pool
96943,DISSOLVED_OXYGEN,8/12/2019,1.374,5.36,mg/L,1306-0037,sturgeon_pool
96944,DISSOLVED_OXYGEN,7/22/2019,9.05,0.88,mg/L,1306-0037,sturgeon_pool
96945,DISSOLVED_OXYGEN,8/12/2019,1.793,5.36,mg/L,1306-0037,sturgeon_pool
96946,DISSOLVED_OXYGEN,8/13/2013,5,7.76,mg/L,1306-0037,sturgeon_pool
96947,DISSOLVED_OXYGEN,7/22/2019,14.287,0.14,mg/L,1306-0037,sturgeon_pool
96948,DISSOLVED_OXYGEN,9/3/2019,11.387,4.03,mg/L,1306-0037,sturgeon_pool
96949,DISSOLVED_OXYGEN,8/12/2019,1.133,5.39,mg/L,1306-0037,sturgeon_pool
96950,DISSOLVED_OXYGEN,6/18/2013,14.54,8.68,mg/L,1306-0037,sturgeon_pool
96951,DISSOLVED_OXYGEN,7/22/2019,-0.141,11.17,mg/L,1306-0037,sturgeon_pool
96952,DISSOLVED_OXYGEN,8/13/2013,7,7.72,mg/L,1306-0037,sturgeon_pool
96953,DISSOLVED_OXYGEN,8/12/2019,10.143,3.38,mg/L,1306-0037,sturgeon_pool
96954,DISSOLVED_OXYGEN,6/18/2013,2,9.03,mg/L,1306-0037,sturgeon_pool
96955,DISSOLVED_OXYGEN,9/7/2012,0.99,6.68,mg/L,1306-0037,sturgeon_pool
96956,DISSOLVED_OXYGEN,8/13/2013,18,6.71,mg/L,1306-0037,sturgeon_pool
96957,DISSOLVED_OXYGEN,9/11/2013,8,0.72,mg/L,1306-0037,sturgeon_pool
96958,DISSOLVED_OXYGEN,9/3/2019,2.862,5.19,mg/L,1306-0037,sturgeon_pool
96959,DISSOLVED_OXYGEN,6/18/2013,7.03,9.02,mg/L,1306-0037,sturgeon_pool
96960,DISSOLVED_OXYGEN,7/22/2019,12.756,0.18,mg/L,1306-0037,sturgeon_pool
96961,DISSOLVED_OXYGEN,8/12/2019,10.991,2.74,mg/L,1306-0037,sturgeon_pool
96962,DISSOLVED_OXYGEN,6/18/2013,8.12,8.88,mg/L,1306-0037,sturgeon_pool
96963,DISSOLVED_OXYGEN,9/11/2013,16.02,2.61,mg/L,1306-0037,sturgeon_pool
96964,DISSOLVED_OXYGEN,8/12/2019,10.169,3.42,mg/L,1306-0037,sturgeon_pool
96965,DISSOLVED_OXYGEN,7/16/2013,18.07,0,mg/L,1306-0037,sturgeon_pool
96966,DISSOLVED_OXYGEN,7/16/2013,9.02,5.88,mg/L,1306-0037,sturgeon_pool
96967,DISSOLVED_OXYGEN,6/18/2013,3.99,8.93,mg/L,1306-0037,sturgeon_pool
96968,DISSOLVED_OXYGEN,7/16/2013,2.09,7.5,mg/L,1306-0037,sturgeon_pool
96969,DISSOLVED_OXYGEN,9/3/2019,12.529,2.76,mg/L,1306-0037,sturgeon_pool
96970,DISSOLVED_OXYGEN,9/11/2013,14.94,1.62,mg/L,1306-0037,sturgeon_pool
96971,DISSOLVED_OXYGEN,7/22/2019,9.052,1.41,mg/L,1306-0037,sturgeon_pool
96972,DISSOLVED_OXYGEN,9/3/2019,14.769,0.62,mg/L,1306-0037,sturgeon_pool
96973,DISSOLVED_OXYGEN,8/12/2019,4.017,5.14,mg/L,1306-0037,sturgeon_pool
96974,DISSOLVED_OXYGEN,8/12/2019,-0.023,5.43,mg/L,1306-0037,sturgeon_pool
96975,DISSOLVED_OXYGEN,9/7/2012,15.24,0.03,mg/L,1306-0037,sturgeon_pool
96976,DISSOLVED_OXYGEN,6/18/2013,2.01,9.02,mg/L,1306-0037,sturgeon_pool
96977,DISSOLVED_OXYGEN,8/12/2019,9.068,3.78,mg/L,1306-0037,sturgeon_pool
96978,DISSOLVED_OXYGEN,6/18/2013,15.48,8.5,mg/L,1306-0037,sturgeon_pool
96979,DISSOLVED_OXYGEN,6/18/2013,0.37,9.01,mg/L,1306-0037,sturgeon_pool
96980,DISSOLVED_OXYGEN,8/13/2013,20,6.23,mg/L,1306-0037,sturgeon_pool
96981,DISSOLVED_OXYGEN,9/7/2012,7.1,5.22,mg/L,1306-0037,sturgeon_pool
96982,DISSOLVED_OXYGEN,6/18/2013,11.4,8.67,mg/L,1306-0037,sturgeon_pool
96983,DISSOLVED_OXYGEN,7/22/2019,4.501,4.29,mg/L,1306-0037,sturgeon_pool
96984,DISSOLVED_OXYGEN,9/3/2019,14.357,0.91,mg/L,1306-0037,sturgeon_pool
96985,DISSOLVED_OXYGEN,8/12/2019,12.945,0.17,mg/L,1306-0037,sturgeon_pool
96986,DISSOLVED_OXYGEN,8/12/2019,2.857,5.3,mg/L,1306-0037,sturgeon_pool
96987,DISSOLVED_OXYGEN,6/18/2013,11.38,8.71,mg/L,1306-0037,sturgeon_pool
96988,DISSOLVED_OXYGEN,7/22/2019,7.262,3.59,mg/L,1306-0037,sturgeon_pool
96989,DISSOLVED_OXYGEN,6/18/2013,10.77,8.65,mg/L,1306-0037,sturgeon_pool
96990,DISSOLVED_OXYGEN,9/7/2012,0.23,6.75,mg/L,1306-0037,sturgeon_pool
96991,DISSOLVED_OXYGEN,6/18/2013,12.5,8.67,mg/L,1306-0037,sturgeon_pool
96992,DISSOLVED_OXYGEN,8/12/2019,10.188,3.64,mg/L,1306-0037,sturgeon_pool
96993,DISSOLVED_OXYGEN,8/13/2013,19,6.43,mg/L,1306-0037,sturgeon_pool
96994,DISSOLVED_OXYGEN,6/18/2013,1.13,9.01,mg/L,1306-0037,sturgeon_pool
96995,DISSOLVED_OXYGEN,7/22/2019,5.395,4.23,mg/L,1306-0037,sturgeon_pool
96996,DISSOLVED_OXYGEN,9/7/2012,10.23,4.61,mg/L,1306-0037,sturgeon_pool
96997,DISSOLVED_OXYGEN,7/22/2019,14.3,0.14,mg/L,1306-0037,sturgeon_pool
96998,DISSOLVED_OXYGEN,7/22/2019,12.783,0.18,mg/L,1306-0037,sturgeon_pool
96999,DISSOLVED_OXYGEN,9/3/2019,0.736,5.62,mg/L,1306-0037,sturgeon_pool
97000,DISSOLVED_OXYGEN,8/13/2013,1,7.89,mg/L,1306-0037,sturgeon_pool
97001,DISSOLVED_OXYGEN,8/12/2019,5.134,4.5,mg/L,1306-0037,sturgeon_pool
97002,DISSOLVED_OXYGEN,9/7/2012,3.35,4.39,mg/L,1306-0037,sturgeon_pool
97003,DISSOLVED_OXYGEN,7/22/2019,-0.139,11.17,mg/L,1306-0037,sturgeon_pool
97004,DISSOLVED_OXYGEN,7/22/2019,10.05,0.87,mg/L,1306-0037,sturgeon_pool
97005,DISSOLVED_OXYGEN,9/11/2013,10.03,1.35,mg/L,1306-0037,sturgeon_pool
97006,DISSOLVED_OXYGEN,8/12/2019,13.838,0.13,mg/L,1306-0037,sturgeon_pool
97007,DISSOLVED_OXYGEN,7/16/2013,13.06,2.04,mg/L,1306-0037,sturgeon_pool
97008,DISSOLVED_OXYGEN,7/22/2019,1.053,11.14,mg/L,1306-0037,sturgeon_pool
97009,DISSOLVED_OXYGEN,9/11/2013,2.05,5.59,mg/L,1306-0037,sturgeon_pool
97010,DISSOLVED_OXYGEN,9/11/2013,10.99,1.68,mg/L,1306-0037,sturgeon_pool
97011,DISSOLVED_OXYGEN,7/22/2019,13.699,0.14,mg/L,1306-0037,sturgeon_pool
97012,DISSOLVED_OXYGEN,8/12/2019,6.353,4.44,mg/L,1306-0037,sturgeon_pool
97013,DISSOLVED_OXYGEN,8/12/2019,12.11,0.44,mg/L,1306-0037,sturgeon_pool
97014,DISSOLVED_OXYGEN,7/22/2019,13.633,0.16,mg/L,1306-0037,sturgeon_pool
97015,DISSOLVED_OXYGEN,6/18/2013,16.38,8.4,mg/L,1306-0037,sturgeon_pool
97016,DISSOLVED_OXYGEN,7/22/2019,12.77,0.18,mg/L,1306-0037,sturgeon_pool
97017,DISSOLVED_OXYGEN,8/12/2019,11.01,2.69,mg/L,1306-0037,sturgeon_pool
97018,DISSOLVED_OXYGEN,8/13/2013,6,7.77,mg/L,1306-0037,sturgeon_pool
97019,DISSOLVED_OXYGEN,7/22/2019,8.196,2.26,mg/L,1306-0037,sturgeon_pool
97020,DISSOLVED_OXYGEN,9/11/2013,14.03,1.03,mg/L,1306-0037,sturgeon_pool
97021,DISSOLVED_OXYGEN,7/22/2019,10.075,0.43,mg/L,1306-0037,sturgeon_pool
97022,DISSOLVED_OXYGEN,8/13/2013,12,7.62,mg/L,1306-0037,sturgeon_pool
97023,DISSOLVED_OXYGEN,6/18/2013,0.28,9.15,mg/L,1306-0037,sturgeon_pool
97024,DISSOLVED_OXYGEN,8/13/2013,9,7.67,mg/L,1306-0037,sturgeon_pool
97025,DISSOLVED_OXYGEN,7/22/2019,3.495,4.48,mg/L,1306-0037,sturgeon_pool
97026,DISSOLVED_OXYGEN,9/3/2019,9.813,4.24,mg/L,1306-0037,sturgeon_pool
97027,DISSOLVED_OXYGEN,8/13/2013,15,7.47,mg/L,1306-0037,sturgeon_pool
97028,DISSOLVED_OXYGEN,8/12/2019,12.053,0.53,mg/L,1306-0037,sturgeon_pool
97029,DISSOLVED_OXYGEN,8/12/2019,1.279,5.38,mg/L,1306-0037,sturgeon_pool
97030,DISSOLVED_OXYGEN,7/16/2013,3.01,6.25,mg/L,1306-0037,sturgeon_pool
97031,DISSOLVED_OXYGEN,6/18/2013,,9.05,mg/L,1306-0037,sturgeon_pool
97032,DISSOLVED_OXYGEN,8/12/2019,9.06,3.82,mg/L,1306-0037,sturgeon_pool
97033,DISSOLVED_OXYGEN,9/3/2019,6.203,5.08,mg/L,1306-0037,sturgeon_pool
97034,DISSOLVED_OXYGEN,8/13/2013,10,7.66,mg/L,1306-0037,sturgeon_pool
97035,DISSOLVED_OXYGEN,9/3/2019,9.37,4.99,mg/L,1306-0037,sturgeon_pool
97036,DISSOLVED_OXYGEN,9/7/2012,14.04,0.28,mg/L,1306-0037,sturgeon_pool
97037,DISSOLVED_OXYGEN,7/22/2019,6.284,3.77,mg/L,1306-0037,sturgeon_pool
97038,DISSOLVED_OXYGEN,8/13/2013,4,7.77,mg/L,1306-0037,sturgeon_pool
97039,DISSOLVED_OXYGEN,8/12/2019,12.942,0.16,mg/L,1306-0037,sturgeon_pool
97040,DISSOLVED_OXYGEN,9/11/2013,6.98,0.77,mg/L,1306-0037,sturgeon_pool
97041,DISSOLVED_OXYGEN,8/12/2019,11.95,1.9,mg/L,1306-0037,sturgeon_pool
97042,DISSOLVED_OXYGEN,9/7/2012,11.17,4.1,mg/L,1306-0037,sturgeon_pool
97043,DISSOLVED_OXYGEN,9/7/2012,13.41,4.14,mg/L,1306-0037,sturgeon_pool
97044,DISSOLVED_OXYGEN,7/22/2019,3.498,5.38,mg/L,1306-0037,sturgeon_pool
97045,DISSOLVED_OXYGEN,8/12/2019,7.046,4.23,mg/L,1306-0037,sturgeon_pool
97046,DISSOLVED_OXYGEN,9/11/2013,17.04,2.03,mg/L,1306-0037,sturgeon_pool
97047,DISSOLVED_OXYGEN,7/22/2019,14.335,0.13,mg/L,1306-0037,sturgeon_pool
97048,DISSOLVED_OXYGEN,8/12/2019,12.961,0.54,mg/L,1306-0037,sturgeon_pool
97049,DISSOLVED_OXYGEN,8/12/2019,12.928,0.16,mg/L,1306-0037,sturgeon_pool
97050,DISSOLVED_OXYGEN,9/3/2019,4.261,5.14,mg/L,1306-0037,sturgeon_pool
97051,DISSOLVED_OXYGEN,8/13/2013,13,7.59,mg/L,1306-0037,sturgeon_pool
97052,DISSOLVED_OXYGEN,8/13/2013,0,7.91,mg/L,1306-0037,sturgeon_pool
97053,DISSOLVED_OXYGEN,9/11/2013,2.05,5.56,mg/L,1306-0037,sturgeon_pool
97054,DISSOLVED_OXYGEN,7/16/2013,5.92,6.15,mg/L,1306-0037,sturgeon_pool
97055,DISSOLVED_OXYGEN,8/13/2013,,7.873333333,mg/L,1306-0037,sturgeon_pool
97056,DISSOLVED_OXYGEN,7/22/2019,8.155,2.37,mg/L,1306-0037,sturgeon_pool
97057,DISSOLVED_OXYGEN,7/16/2013,10,5.9,mg/L,1306-0037,sturgeon_pool
97058,DISSOLVED_OXYGEN,8/13/2013,16,7.23,mg/L,1306-0037,sturgeon_pool
97059,DISSOLVED_OXYGEN,8/12/2019,1.856,5.33,mg/L,1306-0037,sturgeon_pool
97060,DISSOLVED_OXYGEN,8/13/2013,3,7.78,mg/L,1306-0037,sturgeon_pool
97061,DISSOLVED_OXYGEN,7/22/2019,12.792,0.19,mg/L,1306-0037,sturgeon_pool
97062,DISSOLVED_OXYGEN,8/12/2019,7.974,4.12,mg/L,1306-0037,sturgeon_pool
97063,DISSOLVED_OXYGEN,7/16/2013,20,0,mg/L,1306-0037,sturgeon_pool
97064,DISSOLVED_OXYGEN,8/12/2019,13.708,0.13,mg/L,1306-0037,sturgeon_pool
97065,DISSOLVED_OXYGEN,6/18/2013,9.81,8.68,mg/L,1306-0037,sturgeon_pool
97066,DISSOLVED_OXYGEN,8/12/2019,4.026,5.04,mg/L,1306-0037,sturgeon_pool
97067,DISSOLVED_OXYGEN,8/12/2019,13.937,0.13,mg/L,1306-0037,sturgeon_pool
97068,DISSOLVED_OXYGEN,8/12/2019,12.026,0.58,mg/L,1306-0037,sturgeon_pool
97069,DISSOLVED_OXYGEN,8/12/2019,2.984,5.18,mg/L,1306-0037,sturgeon_pool
97070,DISSOLVED_OXYGEN,8/12/2019,13.867,0.13,mg/L,1306-0037,sturgeon_pool
97071,DISSOLVED_OXYGEN,7/16/2013,18.97,0,mg/L,1306-0037,sturgeon_pool
97072,DISSOLVED_OXYGEN,8/12/2019,-0.034,5.44,mg/L,1306-0037,sturgeon_pool
97073,DISSOLVED_OXYGEN,7/22/2019,14.435,0.13,mg/L,1306-0037,sturgeon_pool
97074,DISSOLVED_OXYGEN,8/12/2019,6.076,4.29,mg/L,1306-0037,sturgeon_pool
97075,DISSOLVED_OXYGEN,8/12/2019,9.078,4.05,mg/L,1306-0037,sturgeon_pool
97076,DISSOLVED_OXYGEN,9/11/2013,9.03,2.01,mg/L,1306-0037,sturgeon_pool
97077,DISSOLVED_OXYGEN,7/16/2013,16.96,0.04,mg/L,1306-0037,sturgeon_pool
97078,DISSOLVED_OXYGEN,7/22/2019,11.857,0.21,mg/L,1306-0037,sturgeon_pool
97079,DISSOLVED_OXYGEN,8/13/2013,17,6.56,mg/L,1306-0037,sturgeon_pool
97080,DISSOLVED_OXYGEN,8/12/2019,12.148,0.91,mg/L,1306-0037,sturgeon_pool
97081,DISSOLVED_OXYGEN,6/18/2013,4.96,8.97,mg/L,1306-0037,sturgeon_pool
97082,DISSOLVED_OXYGEN,6/18/2013,18.59,7.77,mg/L,1306-0037,sturgeon_pool
97083,DISSOLVED_OXYGEN,9/3/2019,7.946,5.02,mg/L,1306-0037,sturgeon_pool
97084,DISSOLVED_OXYGEN,9/7/2012,8.18,5.34,mg/L,1306-0037,sturgeon_pool
